"customer_id","r_score","f_score","m_score","rfm_cell","total_spend","customer_segment"
"14480",5,2,2,"522",279.05,"Potential Loyalists"
"17786",3,2,2,"322",278.74,"Potential Loyalists"
"14764",3,2,2,"322",278.30,"Potential Loyalists"
"14908",3,2,2,"322",277.80,"Potential Loyalists"
"17968",1,2,2,"122",277.35,"Lost / Hibernating"
"13803",1,2,2,"122",277.07,"Lost / Hibernating"
"15355",3,2,2,"322",277.05,"Potential Loyalists"
"16883",1,2,2,"122",276.73,"Lost / Hibernating"
"13272",4,2,2,"422",276.56,"Potential Loyalists"
"14508",4,2,2,"422",276.42,"Potential Loyalists"
"12750",1,2,2,"122",275.88,"Lost / Hibernating"
"14512",1,2,2,"122",275.28,"Lost / Hibernating"
"16313",3,2,2,"322",274.15,"Potential Loyalists"
"16727",1,2,2,"122",272.82,"Lost / Hibernating"
"17254",5,2,2,"522",272.44,"Potential Loyalists"
"17498",3,2,2,"322",272.22,"Potential Loyalists"
"14819",2,2,2,"222",272.07,"About to Sleep"
"13917",3,2,2,"322",272.04,"Potential Loyalists"
"14816",1,2,2,"122",271.85,"Lost / Hibernating"
"13058",5,3,2,"532",271.40,"Loyal Customers"
"13837",5,2,2,"522",271.24,"Potential Loyalists"
"17767",5,2,2,"522",271.20,"Potential Loyalists"
"17496",1,2,2,"122",271.05,"Lost / Hibernating"
"18108",1,2,2,"122",271.00,"Lost / Hibernating"
"17011",2,2,2,"222",270.90,"About to Sleep"
"15774",1,2,2,"122",270.80,"Lost / Hibernating"
"13533",3,3,2,"332",270.79,"Loyal Customers"
"14520",2,2,2,"222",270.60,"About to Sleep"
"13242",3,3,2,"332",270.40,"Loyal Customers"
"12558",1,2,2,"122",269.96,"Lost / Hibernating"
"14727",3,2,2,"322",268.58,"Potential Loyalists"
"15408",1,2,2,"122",267.18,"Lost / Hibernating"
"17550",3,3,2,"332",267.16,"Loyal Customers"
"15320",3,2,2,"322",267.13,"Potential Loyalists"
"17708",1,2,2,"122",267.08,"Lost / Hibernating"
"15517",1,2,2,"122",267.03,"Lost / Hibernating"
"16451",2,2,2,"222",266.97,"About to Sleep"
"14863",3,2,2,"322",266.76,"Potential Loyalists"
"15119",2,2,2,"222",266.40,"About to Sleep"
"12962",2,2,2,"222",266.39,"About to Sleep"
"15019",1,2,2,"122",266.00,"Lost / Hibernating"
"14068",1,2,2,"122",265.85,"Lost / Hibernating"
"17430",2,2,2,"222",265.76,"About to Sleep"
"14423",1,2,2,"122",265.20,"Lost / Hibernating"
"13973",1,2,2,"122",264.70,"Lost / Hibernating"
"15912",2,2,2,"222",264.62,"About to Sleep"
"14452",5,2,2,"522",264.44,"Potential Loyalists"
"15894",1,2,2,"122",263.55,"Lost / Hibernating"
"12492",2,2,2,"222",263.21,"About to Sleep"
"16936",4,2,2,"422",262.68,"Potential Loyalists"
"17194",4,2,2,"422",262.62,"Potential Loyalists"
"16413",3,2,2,"322",262.20,"Potential Loyalists"
"17385",5,2,2,"522",261.11,"Potential Loyalists"
"13189",4,2,2,"422",260.68,"Potential Loyalists"
"14053",2,2,2,"222",260.25,"About to Sleep"
"15014",3,2,2,"322",260.17,"Potential Loyalists"
"15143",1,2,2,"122",259.45,"Lost / Hibernating"
"17125",3,2,2,"322",259.35,"Potential Loyalists"
"13127",3,2,2,"322",259.17,"Potential Loyalists"
"16447",2,2,2,"222",259.01,"About to Sleep"
"15577",4,4,2,"442",258.88,"Champions"
"13277",5,4,2,"542",258.40,"Champions"
"13227",1,2,2,"122",257.70,"Lost / Hibernating"
"14375",2,2,2,"222",257.68,"About to Sleep"
"18009",1,2,2,"122",257.34,"Lost / Hibernating"
"13626",1,2,2,"122",257.23,"Lost / Hibernating"
"16048",1,2,2,"122",256.44,"Lost / Hibernating"
"12430",3,2,2,"322",256.40,"Potential Loyalists"
"13806",2,2,2,"222",256.38,"About to Sleep"
"17896",4,2,2,"422",256.32,"Potential Loyalists"
"14761",5,2,2,"522",255.90,"Potential Loyalists"
"15277",3,2,2,"322",255.90,"Potential Loyalists"
"14881",4,2,2,"422",255.40,"Potential Loyalists"
"16226",1,4,2,"142",255.12,"Can't Lose Them (Sleeping Giants)"
"15261",2,2,2,"222",254.82,"About to Sleep"
"12604",3,2,2,"322",254.18,"Potential Loyalists"
"14765",3,4,2,"342",254.11,"Loyal Customers"
"15689",5,2,2,"522",254.10,"Potential Loyalists"
"12797",1,2,2,"122",254.03,"Lost / Hibernating"
"15759",1,4,2,"142",253.04,"Can't Lose Them (Sleeping Giants)"
"17860",1,2,2,"122",252.80,"Lost / Hibernating"
"15035",4,2,2,"422",252.73,"Potential Loyalists"
"13404",4,2,2,"422",252.49,"Potential Loyalists"
"15346",4,2,2,"422",252.42,"Potential Loyalists"
"13645",4,2,2,"422",252.10,"Potential Loyalists"
"13711",1,2,2,"122",252.06,"Lost / Hibernating"
"16330",4,4,2,"442",251.91,"Champions"
"16836",4,2,2,"422",251.87,"Potential Loyalists"
"17155",5,2,2,"522",251.70,"Potential Loyalists"
"16976",1,2,2,"122",251.52,"Lost / Hibernating"
"16024",5,2,2,"522",251.24,"Potential Loyalists"
"14501",2,2,2,"222",251.21,"About to Sleep"
"13512",1,2,2,"122",251.21,"Lost / Hibernating"
"13207",5,2,2,"522",250.26,"Potential Loyalists"
"16596",5,2,2,"522",250.15,"Potential Loyalists"
"17303",1,1,1,"111",250.04,"Lost / Hibernating"
"15510",1,1,1,"111",250.00,"Lost / Hibernating"
"17456",1,1,1,"111",249.86,"Lost / Hibernating"
"18005",3,2,1,"321",249.72,"Potential Loyalists"
"16124",1,1,1,"111",249.00,"Lost / Hibernating"
"13061",3,1,1,"311",248.61,"About to Sleep"
"17111",3,1,1,"311",248.61,"About to Sleep"
"18212",1,1,1,"111",248.42,"Lost / Hibernating"
"16510",1,1,1,"111",248.10,"Lost / Hibernating"
"15097",1,1,1,"111",248.08,"Lost / Hibernating"
"13592",3,4,1,"341",247.96,"Loyal Customers"
"18072",2,1,1,"211",247.44,"About to Sleep"
"13349",5,1,1,"511",247.32,"Recent New Customers"
"14658",2,2,1,"221",247.15,"About to Sleep"
"17051",1,1,1,"111",247.14,"Lost / Hibernating"
"15783",5,1,1,"511",246.30,"Recent New Customers"
"17278",5,1,1,"511",246.04,"Recent New Customers"
"16778",3,2,1,"321",245.94,"Potential Loyalists"
"17771",3,2,1,"321",245.81,"Potential Loyalists"
"12660",5,1,1,"511",245.10,"Recent New Customers"
"16601",4,1,1,"411",244.80,"Recent New Customers"
"15118",2,1,1,"211",244.80,"About to Sleep"
"16528",2,1,1,"211",244.41,"About to Sleep"
"17892",3,4,1,"341",244.10,"Loyal Customers"
"17925",1,1,1,"111",244.08,"Lost / Hibernating"
"13103",4,1,1,"411",243.94,"Recent New Customers"
"16793",3,1,1,"311",243.84,"About to Sleep"
"18193",2,1,1,"211",243.76,"About to Sleep"
"13886",3,1,1,"311",243.56,"About to Sleep"
"15634",4,1,1,"411",243.55,"Recent New Customers"
"17339",2,2,1,"221",243.36,"About to Sleep"
"17908",1,1,1,"111",243.28,"Lost / Hibernating"
"14647",1,1,1,"111",243.22,"Lost / Hibernating"
"16215",3,1,1,"311",242.35,"About to Sleep"
"15776",2,1,1,"211",241.62,"About to Sleep"
"14523",2,1,1,"211",241.09,"About to Sleep"
"16427",1,2,1,"121",241.06,"Lost / Hibernating"
"15598",3,1,1,"311",240.68,"About to Sleep"
"15286",3,1,1,"311",240.55,"About to Sleep"
"13565",4,2,1,"421",240.22,"Potential Loyalists"
"17256",2,2,1,"221",240.00,"About to Sleep"
"17181",3,2,1,"321",239.92,"Potential Loyalists"
"15690",2,2,1,"221",239.76,"About to Sleep"
"13570",3,1,1,"311",239.49,"About to Sleep"
"17684",3,1,1,"311",239.41,"About to Sleep"
"16756",2,1,1,"211",239.40,"About to Sleep"
"15850",4,2,1,"421",238.85,"Potential Loyalists"
"12561",3,1,1,"311",238.85,"About to Sleep"
"12718",3,1,1,"311",238.25,"About to Sleep"
"17877",2,1,1,"211",237.61,"About to Sleep"
"14586",2,1,1,"211",237.36,"About to Sleep"
"15457",1,1,1,"111",237.07,"Lost / Hibernating"
"18110",4,1,1,"411",236.30,"Recent New Customers"
"12732",2,1,1,"211",236.26,"About to Sleep"
"16026",3,1,1,"311",236.09,"About to Sleep"
"13187",1,1,1,"111",236.02,"Lost / Hibernating"
"15462",2,4,1,"241",234.60,"At Risk / Don't Lose Them"
"14473",3,2,1,"321",234.34,"Potential Loyalists"
"17060",1,1,1,"111",234.24,"Lost / Hibernating"
"16961",2,1,1,"211",234.17,"About to Sleep"
"12736",4,1,1,"411",234.00,"Recent New Customers"
"15483",1,4,1,"141",233.81,"Can't Lose Them (Sleeping Giants)"
"13348",2,1,1,"211",233.76,"About to Sleep"
"16583",1,1,1,"111",233.45,"Lost / Hibernating"
"14995",1,2,1,"121",233.23,"Lost / Hibernating"
"16302",1,1,1,"111",233.22,"Lost / Hibernating"
"13678",4,1,1,"411",232.60,"Recent New Customers"
"18213",1,1,1,"111",232.48,"Lost / Hibernating"
"16117",1,1,1,"111",232.21,"Lost / Hibernating"
"15393",5,2,1,"521",231.86,"Potential Loyalists"
"16641",2,1,1,"211",231.10,"About to Sleep"
"18030",3,2,1,"321",230.65,"Potential Loyalists"
"15866",2,1,1,"211",230.53,"About to Sleep"
"16445",2,1,1,"211",230.51,"About to Sleep"
"13786",1,1,1,"111",230.40,"Lost / Hibernating"
"16926",1,1,1,"111",230.25,"Lost / Hibernating"
"13960",4,2,1,"421",230.22,"Potential Loyalists"
"12812",3,1,1,"311",229.64,"About to Sleep"
"13474",1,1,1,"111",229.59,"Lost / Hibernating"
"13008",1,1,1,"111",229.47,"Lost / Hibernating"
"15528",1,1,1,"111",229.33,"Lost / Hibernating"
"14793",4,1,1,"411",228.99,"Recent New Customers"
"17347",2,1,1,"211",228.96,"About to Sleep"
"13146",4,1,1,"411",228.91,"Recent New Customers"
"13712",2,1,1,"211",228.84,"About to Sleep"
"13070",1,1,1,"111",228.80,"Lost / Hibernating"
"17969",2,2,1,"221",228.20,"About to Sleep"
"16527",3,1,1,"311",228.06,"About to Sleep"
"14569",2,1,1,"211",227.39,"About to Sleep"
"17212",1,1,1,"111",226.85,"Lost / Hibernating"
"17572",3,4,1,"341",226.75,"Loyal Customers"
"16315",1,1,1,"111",226.37,"Lost / Hibernating"
"16777",3,2,1,"321",226.35,"Potential Loyalists"
"16619",1,1,1,"111",226.21,"Lost / Hibernating"
"12672",1,1,1,"111",225.90,"Lost / Hibernating"
"17789",1,1,1,"111",225.90,"Lost / Hibernating"
"14624",4,2,1,"421",225.85,"Potential Loyalists"
"14357",3,1,1,"311",225.77,"About to Sleep"
"12402",1,1,1,"111",225.60,"Lost / Hibernating"
"16690",3,2,1,"321",225.58,"Potential Loyalists"
"14052",4,1,1,"411",225.36,"Recent New Customers"
"16587",1,1,1,"111",225.15,"Lost / Hibernating"
"17171",1,1,1,"111",224.91,"Lost / Hibernating"
"15175",3,1,1,"311",224.14,"About to Sleep"
"16471",3,1,1,"311",223.95,"About to Sleep"
"16753",5,1,1,"511",223.92,"Recent New Customers"
"14929",2,1,1,"211",223.88,"About to Sleep"
"13926",4,1,1,"411",223.85,"Recent New Customers"
"18101",5,2,1,"521",223.65,"Potential Loyalists"
"17534",3,1,1,"311",223.36,"About to Sleep"
"15637",3,1,1,"311",223.36,"About to Sleep"
"13382",1,1,1,"111",222.99,"Lost / Hibernating"
"15897",1,2,1,"121",222.05,"Lost / Hibernating"
"14598",3,1,1,"311",221.97,"About to Sleep"
"14960",2,2,1,"221",221.27,"About to Sleep"
"16392",1,1,1,"111",221.19,"Lost / Hibernating"
"13419",2,1,1,"211",221.06,"About to Sleep"
"15790",5,1,1,"511",220.85,"Recent New Customers"
"16482",5,1,1,"511",220.62,"Recent New Customers"
"18114",1,1,1,"111",220.10,"Lost / Hibernating"
"13079",4,4,1,"441",220.10,"Champions"
"13600",1,1,1,"111",219.52,"Lost / Hibernating"
"15096",3,1,1,"311",219.39,"About to Sleep"
"16895",2,1,1,"211",219.14,"About to Sleep"
"12702",4,1,1,"411",219.00,"Recent New Customers"
"13669",3,2,1,"321",218.55,"Potential Loyalists"
"17619",1,1,1,"111",218.52,"Lost / Hibernating"
"13428",5,1,1,"511",218.47,"Recent New Customers"
"12574",1,1,1,"111",218.45,"Lost / Hibernating"
"15724",1,2,1,"121",218.25,"Lost / Hibernating"
"14570",1,2,1,"121",218.06,"Lost / Hibernating"
"16634",1,2,1,"121",217.90,"Lost / Hibernating"
"13271",1,1,1,"111",217.38,"Lost / Hibernating"
"15554",2,1,1,"211",217.20,"About to Sleep"
"16080",3,2,1,"321",217.16,"Potential Loyalists"
"13739",4,1,1,"411",216.90,"Recent New Customers"
"13503",3,1,1,"311",216.85,"About to Sleep"
"15460",1,1,1,"111",216.76,"Lost / Hibernating"
"12897",4,2,1,"421",216.50,"Potential Loyalists"
"15604",3,1,1,"311",216.39,"About to Sleep"
"17436",2,2,1,"221",216.30,"About to Sleep"
"14104",2,2,1,"221",216.21,"About to Sleep"
"13858",3,1,1,"311",216.17,"About to Sleep"
"16179",3,1,1,"311",215.83,"About to Sleep"
"15052",1,1,1,"111",215.78,"Lost / Hibernating"
"17580",1,4,1,"141",215.72,"Can't Lose Them (Sleeping Giants)"
"14476",1,1,1,"111",215.70,"Lost / Hibernating"
"16189",5,2,1,"521",215.48,"Potential Loyalists"
"16519",4,2,1,"421",215.08,"Potential Loyalists"
"16190",4,1,1,"411",215.08,"Recent New Customers"
"12831",1,1,1,"111",215.05,"Lost / Hibernating"
"12588",4,1,1,"411",214.90,"Recent New Customers"
"16338",1,1,1,"111",214.80,"Lost / Hibernating"
"16411",4,2,1,"421",214.65,"Potential Loyalists"
"16846",3,1,1,"311",214.32,"About to Sleep"
"16647",2,2,1,"221",214.06,"About to Sleep"
"14601",5,1,1,"511",213.96,"Recent New Customers"
"13621",2,1,1,"211",213.85,"About to Sleep"
"17153",4,1,1,"411",213.78,"Recent New Customers"
"14241",2,1,1,"211",213.70,"About to Sleep"
"13411",2,1,1,"211",213.55,"About to Sleep"
"16591",1,1,1,"111",213.50,"Lost / Hibernating"
"15540",5,1,1,"511",213.30,"Recent New Customers"
"14984",5,2,1,"521",213.27,"Potential Loyalists"
"17928",3,2,1,"321",212.54,"Potential Loyalists"
"16017",3,1,1,"311",211.88,"About to Sleep"
"16356",2,4,1,"241",211.77,"At Risk / Don't Lose Them"
"15703",1,1,1,"111",211.50,"Lost / Hibernating"
"12995",3,1,1,"311",211.32,"About to Sleep"
"16415",3,1,1,"311",210.35,"About to Sleep"
"13532",2,1,1,"211",210.31,"About to Sleep"
"13828",4,1,1,"411",209.49,"Recent New Customers"
"17855",1,1,1,"111",208.97,"Lost / Hibernating"
"15327",3,1,1,"311",208.75,"About to Sleep"
"17514",1,1,1,"111",208.65,"Lost / Hibernating"
"16914",1,1,1,"111",208.46,"Lost / Hibernating"
"16457",1,1,1,"111",208.36,"Lost / Hibernating"
"18191",1,1,1,"111",207.80,"Lost / Hibernating"
"12547",1,2,1,"121",207.80,"Lost / Hibernating"
"16866",3,4,1,"341",207.74,"Loyal Customers"
"16323",1,1,1,"111",207.50,"Lost / Hibernating"
"16752",1,1,1,"111",207.50,"Lost / Hibernating"
"17923",1,1,1,"111",207.50,"Lost / Hibernating"
"13099",1,1,1,"111",207.36,"Lost / Hibernating"
"15925",1,1,1,"111",207.15,"Lost / Hibernating"
"15820",1,1,1,"111",206.98,"Lost / Hibernating"
"18126",3,1,1,"311",206.83,"About to Sleep"
"17166",1,2,1,"121",206.34,"Lost / Hibernating"
"14964",1,1,1,"111",206.21,"Lost / Hibernating"
"13065",1,1,1,"111",205.86,"Lost / Hibernating"
"17670",1,1,1,"111",205.70,"Lost / Hibernating"
"17843",2,1,1,"211",205.48,"About to Sleep"
"15307",1,1,1,"111",205.30,"Lost / Hibernating"
"15758",4,1,1,"411",205.25,"Recent New Customers"
"13513",1,1,1,"111",205.10,"Lost / Hibernating"
"15319",1,1,1,"111",204.50,"Lost / Hibernating"
"17206",3,1,1,"311",204.24,"About to Sleep"
"13017",1,1,1,"111",204.00,"Lost / Hibernating"
"18273",2,4,1,"241",204.00,"At Risk / Don't Lose Them"
"17187",1,1,1,"111",203.95,"Lost / Hibernating"
"17394",1,1,1,"111",203.87,"Lost / Hibernating"
"17889",4,2,1,"421",203.87,"Potential Loyalists"
"17891",2,1,1,"211",203.86,"About to Sleep"
"17376",3,2,1,"321",203.20,"Potential Loyalists"
"15723",1,1,1,"111",203.10,"Lost / Hibernating"
"14381",3,1,1,"311",202.68,"About to Sleep"
"18169",3,1,1,"311",202.65,"About to Sleep"
"14385",5,4,1,"541",202.11,"Champions"
"15347",1,1,1,"111",201.60,"Lost / Hibernating"
"13295",1,1,1,"111",201.20,"Lost / Hibernating"
"16965",1,1,1,"111",201.19,"Lost / Hibernating"
"13284",1,1,1,"111",201.19,"Lost / Hibernating"
"13859",1,1,1,"111",201.16,"Lost / Hibernating"
"17988",5,5,1,"551",201.12,"Champions"
"17693",2,1,1,"211",200.47,"About to Sleep"
"13262",1,1,1,"111",200.29,"Lost / Hibernating"
"15437",1,1,1,"111",200.16,"Lost / Hibernating"
"13980",3,1,1,"311",200.14,"About to Sleep"
"14782",1,1,1,"111",200.10,"Lost / Hibernating"
"13723",2,1,1,"211",199.85,"About to Sleep"
"15593",3,1,1,"311",199.80,"About to Sleep"
"13322",5,1,1,"511",199.48,"Recent New Customers"
"17383",1,1,1,"111",199.29,"Lost / Hibernating"
"16832",2,4,1,"241",199.15,"At Risk / Don't Lose Them"
"17987",2,1,1,"211",198.57,"About to Sleep"
"16178",2,1,1,"211",197.90,"About to Sleep"
"12450",2,2,1,"221",197.88,"About to Sleep"
"12581",4,1,1,"411",197.71,"Recent New Customers"
"14185",5,1,1,"511",197.65,"Recent New Customers"
"14789",4,1,1,"411",197.64,"Recent New Customers"
"17301",4,1,1,"411",197.63,"Recent New Customers"
"16829",2,1,1,"211",197.22,"About to Sleep"
"14830",3,1,1,"311",197.13,"About to Sleep"
"15234",2,1,1,"211",197.00,"About to Sleep"
"12586",5,1,1,"511",196.94,"Recent New Customers"
"13436",2,1,1,"211",196.89,"About to Sleep"
"15746",2,1,1,"211",196.88,"About to Sleep"
"13978",5,2,1,"521",196.79,"Potential Loyalists"
"17660",2,1,1,"211",196.00,"About to Sleep"
"16112",3,4,1,"341",195.74,"Loyal Customers"
"13792",1,2,1,"121",195.55,"Lost / Hibernating"
"17010",4,1,1,"411",195.36,"Recent New Customers"
"14666",4,1,1,"411",195.25,"Recent New Customers"
"15612",2,2,1,"221",195.15,"About to Sleep"
"14100",2,1,1,"211",194.90,"About to Sleep"
"16887",1,1,1,"111",194.88,"Lost / Hibernating"
"14087",2,1,1,"211",194.42,"About to Sleep"
"17475",3,1,1,"311",194.37,"About to Sleep"
"15683",2,1,1,"211",193.75,"About to Sleep"
"17343",1,1,1,"111",193.64,"Lost / Hibernating"
"15198",2,2,1,"221",193.64,"About to Sleep"
"16847",3,1,1,"311",193.44,"About to Sleep"
"17608",2,2,1,"221",193.42,"About to Sleep"
"14806",3,1,1,"311",193.39,"About to Sleep"
"14801",2,1,1,"211",193.14,"About to Sleep"
"13568",2,1,1,"211",192.85,"About to Sleep"
"12522",4,2,1,"421",192.72,"Potential Loyalists"
"14768",4,2,1,"421",192.60,"Potential Loyalists"
"12791",1,1,1,"111",192.60,"Lost / Hibernating"
"15909",2,1,1,"211",191.94,"About to Sleep"
"17904",4,1,1,"411",191.67,"Recent New Customers"
"14966",5,1,1,"511",191.32,"Recent New Customers"
"15692",4,1,1,"411",191.04,"Recent New Customers"
"17233",1,1,1,"111",190.88,"Lost / Hibernating"
"13033",1,1,1,"111",190.55,"Lost / Hibernating"
"15412",2,1,1,"211",190.53,"About to Sleep"
"13972",3,2,1,"321",190.25,"Potential Loyalists"
"17885",5,1,1,"511",190.19,"Recent New Customers"
"12361",1,1,1,"111",189.90,"Lost / Hibernating"
"13826",2,1,1,"211",189.50,"About to Sleep"
"13663",2,1,1,"211",189.47,"About to Sleep"
"18045",3,1,1,"311",189.40,"About to Sleep"
"16448",1,1,1,"111",188.89,"Lost / Hibernating"
"14697",1,2,1,"121",188.61,"Lost / Hibernating"
"12893",2,1,1,"211",188.14,"About to Sleep"
"17781",1,2,1,"121",188.02,"Lost / Hibernating"
"14722",2,1,1,"211",187.92,"About to Sleep"
"17279",3,1,1,"311",187.83,"About to Sleep"
"18013",2,2,1,"221",187.29,"About to Sleep"
"17440",2,4,1,"241",186.42,"At Risk / Don't Lose Them"
"13672",4,2,1,"421",186.39,"Potential Loyalists"
"14551",4,2,1,"421",186.23,"Potential Loyalists"
"15567",4,1,1,"411",186.01,"Recent New Customers"
"12641",2,1,1,"211",185.90,"About to Sleep"
"17574",4,1,1,"411",185.65,"Recent New Customers"
"14199",1,1,1,"111",185.40,"Lost / Hibernating"
"16097",1,1,1,"111",185.05,"Lost / Hibernating"
"13482",1,1,1,"111",184.64,"Lost / Hibernating"
"17680",4,1,1,"411",184.40,"Recent New Customers"
"16433",4,1,1,"411",184.26,"Recent New Customers"
"15124",4,2,1,"421",184.19,"Potential Loyalists"
"14326",4,1,1,"411",183.85,"Recent New Customers"
"16680",3,1,1,"311",183.70,"About to Sleep"
"14059",1,1,1,"111",183.60,"Lost / Hibernating"
"13460",3,2,1,"321",183.44,"Potential Loyalists"
"13059",1,1,1,"111",183.40,"Lost / Hibernating"
"17772",5,2,1,"521",182.77,"Potential Loyalists"
"14082",1,1,1,"111",182.25,"Lost / Hibernating"
"18119",1,1,1,"111",181.12,"Lost / Hibernating"
"15886",3,1,1,"311",181.09,"About to Sleep"
"16594",3,1,1,"311",181.09,"About to Sleep"
"15945",1,1,1,"111",181.00,"Lost / Hibernating"
"15292",1,1,1,"111",180.94,"Lost / Hibernating"
"16835",1,2,1,"121",180.85,"Lost / Hibernating"
"18280",2,1,1,"211",180.60,"About to Sleep"
"13710",2,1,1,"211",180.48,"About to Sleep"
"15041",2,1,1,"211",180.35,"About to Sleep"
"13598",3,1,1,"311",180.17,"About to Sleep"
"12622",1,1,1,"111",180.10,"Lost / Hibernating"
"18147",3,2,1,"321",179.34,"Potential Loyalists"
"15895",2,1,1,"211",179.17,"About to Sleep"
"15454",1,1,1,"111",179.10,"Lost / Hibernating"
"14705",1,1,1,"111",179.00,"Lost / Hibernating"
"16990",1,1,1,"111",179.00,"Lost / Hibernating"
"16620",2,2,1,"221",178.96,"About to Sleep"
"15139",2,2,1,"221",178.96,"About to Sleep"
"15262",1,1,1,"111",178.95,"Lost / Hibernating"
"13778",2,1,1,"211",178.70,"About to Sleep"
"17879",2,1,1,"211",178.52,"About to Sleep"
"17253",4,1,1,"411",178.26,"Recent New Customers"
"17356",1,1,1,"111",178.22,"Lost / Hibernating"
"18282",1,2,1,"121",178.05,"Lost / Hibernating"
"16403",1,1,1,"111",177.50,"Lost / Hibernating"
"13618",2,1,1,"211",177.34,"About to Sleep"
"12618",4,1,1,"411",177.31,"Recent New Customers"
"13072",1,1,1,"111",177.15,"Lost / Hibernating"
"12923",2,1,1,"211",176.97,"About to Sleep"
"17947",1,1,1,"111",176.68,"Lost / Hibernating"
"14287",1,4,1,"141",176.63,"Can't Lose Them (Sleeping Giants)"
"12509",1,1,1,"111",176.50,"Lost / Hibernating"
"18274",2,1,1,"211",175.92,"About to Sleep"
"17582",1,1,1,"111",175.27,"Lost / Hibernating"
"16144",2,1,1,"211",175.20,"About to Sleep"
"17331",2,1,1,"211",175.20,"About to Sleep"
"18010",1,1,1,"111",174.80,"Lost / Hibernating"
"14355",1,1,1,"111",174.40,"Lost / Hibernating"
"14518",2,1,1,"211",174.37,"About to Sleep"
"13560",1,1,1,"111",174.37,"Lost / Hibernating"
"15335",3,1,1,"311",173.97,"About to Sleep"
"18278",3,1,1,"311",173.90,"About to Sleep"
"16861",4,2,1,"421",173.76,"Potential Loyalists"
"14798",3,4,1,"341",173.74,"Loyal Customers"
"16565",1,1,1,"111",173.70,"Lost / Hibernating"
"12441",1,1,1,"111",173.55,"Lost / Hibernating"
"15565",3,2,1,"321",173.16,"Potential Loyalists"
"15670",1,1,1,"111",173.05,"Lost / Hibernating"
"14693",1,1,1,"111",172.90,"Lost / Hibernating"
"18048",1,2,1,"121",172.29,"Lost / Hibernating"
"13690",4,1,1,"411",172.25,"Recent New Customers"
"13922",1,1,1,"111",172.25,"Lost / Hibernating"
"12442",2,1,1,"211",172.06,"About to Sleep"
"14536",1,1,1,"111",171.80,"Lost / Hibernating"
"16773",3,1,1,"311",171.59,"About to Sleep"
"17245",1,1,1,"111",171.45,"Lost / Hibernating"
"15432",4,1,1,"411",171.19,"Recent New Customers"
"17542",1,1,1,"111",170.75,"Lost / Hibernating"
"14860",4,1,1,"411",170.32,"Recent New Customers"
"18058",5,1,1,"511",170.16,"Recent New Customers"
"15016",2,1,1,"211",170.04,"About to Sleep"
"16921",2,1,1,"211",169.79,"About to Sleep"
"13962",4,2,1,"421",169.55,"Potential Loyalists"
"14218",3,1,1,"311",169.48,"About to Sleep"
"18004",1,1,1,"111",169.47,"Lost / Hibernating"
"12367",1,1,1,"111",168.90,"Lost / Hibernating"
"14578",2,1,1,"211",168.63,"About to Sleep"
"18269",1,1,1,"111",168.60,"Lost / Hibernating"
"17367",1,1,1,"111",168.40,"Lost / Hibernating"
"15888",3,1,1,"311",168.31,"About to Sleep"
"18099",1,1,1,"111",168.31,"Lost / Hibernating"
"16282",1,1,1,"111",168.30,"Lost / Hibernating"
"17737",5,2,1,"521",168.24,"Potential Loyalists"
"15986",2,1,1,"211",168.12,"About to Sleep"
"12551",1,1,1,"111",168.00,"Lost / Hibernating"
"15374",1,1,1,"111",168.00,"Lost / Hibernating"
"18088",2,1,1,"211",167.67,"About to Sleep"
"17561",4,1,1,"411",167.62,"Recent New Customers"
"16952",2,2,1,"221",167.61,"About to Sleep"
"15920",2,4,1,"241",167.50,"At Risk / Don't Lose Them"
"16405",3,2,1,"321",167.25,"Potential Loyalists"
"18014",4,1,1,"411",166.42,"Recent New Customers"
"14295",4,1,1,"411",166.20,"Recent New Customers"
"17650",4,1,1,"411",166.08,"Recent New Customers"
"12817",1,1,1,"111",166.04,"Lost / Hibernating"
"14485",1,1,1,"111",165.75,"Lost / Hibernating"
"14552",4,1,1,"411",165.07,"Recent New Customers"
"18042",3,1,1,"311",165.05,"About to Sleep"
"15316",1,1,1,"111",165.00,"Lost / Hibernating"
"13470",2,2,1,"221",165.00,"About to Sleep"
"15904",1,1,1,"111",164.68,"Lost / Hibernating"
"17535",1,1,1,"111",164.40,"Lost / Hibernating"
"13603",4,1,1,"411",164.34,"Recent New Customers"
"12920",4,1,1,"411",164.23,"Recent New Customers"
"18200",2,1,1,"211",163.80,"About to Sleep"
"14354",2,2,1,"221",163.62,"About to Sleep"
"17110",2,1,1,"211",163.30,"About to Sleep"
"13223",1,2,1,"121",163.20,"Lost / Hibernating"
"16406",4,1,1,"411",163.07,"Recent New Customers"
"15167",1,1,1,"111",163.00,"Lost / Hibernating"
"16517",2,1,1,"211",162.70,"About to Sleep"
"15733",1,1,1,"111",162.30,"Lost / Hibernating"
"15325",2,1,1,"211",162.29,"About to Sleep"
"16932",3,1,1,"311",161.94,"About to Sleep"
"17600",4,1,1,"411",161.67,"Recent New Customers"
"15458",4,1,1,"411",161.64,"Recent New Customers"
"16113",2,1,1,"211",161.38,"About to Sleep"
"14362",4,1,1,"411",161.20,"Recent New Customers"
"14204",2,1,1,"211",161.03,"About to Sleep"
"14237",1,1,1,"111",161.00,"Lost / Hibernating"
"14089",3,1,1,"311",161.00,"About to Sleep"
